Geneid;B2;S2;B3;S3;B4;S4;B6;S6;B7;S7
ENSG00000229201;0;0;0;0;0;0;0;0;0;0
ENSG00000181656;2;2;1;0;2;2;3;1;0;0
ENSG00000122481;36;33;35;20;29;83;68;66;34;54
ENSG00000198162;1074;1043;933;941;851;2094;1594;1430;1138;1235
ENSG00000238198;4;6;1;3;3;5;1;1;2;4
ENSG00000171517;0;0;1;1;2;5;43;3;0;0
ENSG00000228852;3;4;2;0;1;2;6;1;1;2
ENSG00000203864;0;0;0;0;0;0;0;0;0;0
ENSG00000233482;0;0;0;0;0;0;0;0;0;0
ENSG00000230250;0;0;0;0;0;0;0;0;0;0
ENSG00000232878;0;0;0;0;0;1;1;0;0;1
ENSG00000143079;785;746;449;469;442;1113;788;721;580;634
ENSG00000232450;7;14;10;2;7;10;10;6;10;6
ENSG00000223575;0;0;0;0;0;0;1;0;0;0
ENSG00000230768;0;0;0;0;0;0;0;0;0;0
ENSG00000235202;0;0;0;0;0;0;0;0;0;0
ENSG00000272715;0;0;0;0;0;0;0;1;0;0
ENSG00000235038;0;0;0;0;0;0;0;0;0;0
ENSG00000173947;19;18;15;13;27;61;21;23;31;43
ENSG00000230434;0;0;0;0;0;0;0;0;0;0
ENSG00000230718;0;0;0;0;0;0;0;0;0;0
ENSG00000134198;175;225;106;98;325;537;623;208;92;607
ENSG00000235595;1;1;0;0;0;0;0;0;0;0
ENSG00000226053;0;2;1;1;2;3;2;1;5;1
ENSG00000226128;0;0;0;0;0;0;0;0;0;0
ENSG00000198799;136;167;140;184;134;364;324;196;169;227
ENSG00000279513;2;1;0;1;2;5;2;2;0;0
ENSG00000117620;399;397;354;317;319;724;439;469;332;346
ENSG00000223906;0;0;0;0;0;0;0;0;0;0
ENSG00000162688;364;276;336;313;259;586;464;335;351;356
ENSG00000197106;12;6;7;0;10;31;38;2;1;20
ENSG00000259946;0;1;1;0;0;2;1;1;0;3
ENSG00000236137;0;1;2;1;0;0;3;0;0;2
ENSG00000203859;0;0;1;0;0;0;4;0;0;1
ENSG00000228086;0;0;0;0;0;0;0;0;0;0
ENSG00000213421;0;0;0;0;0;0;0;0;0;0
ENSG00000234020;0;0;0;0;0;0;0;0;0;0
ENSG00000236804;0;0;0;0;0;0;1;0;0;0
ENSG00000231072;0;0;0;0;0;0;0;0;0;0
ENSG00000273406;0;0;0;0;0;1;0;0;0;0
ENSG00000185946;149;149;93;89;59;192;253;179;116;136
ENSG00000162627;382;378;396;379;554;1108;528;493;570;457
ENSG00000226715;0;0;0;0;0;0;0;0;0;0
ENSG00000162695;986;904;621;688;758;1810;1044;1081;934;1030
ENSG00000265808;5364;5029;4139;4060;4274;9289;4189;6075;5877;4737
ENSG00000225923;0;0;0;0;0;0;0;0;0;0
ENSG00000134247;1550;1646;837;989;1217;3075;347;1531;1034;647
ENSG00000187481;0;0;0;0;0;0;0;0;0;0
ENSG00000162664;446;429;308;258;212;652;642;530;446;481
ENSG00000236866;1;0;0;0;0;0;0;0;0;0
ENSG00000134253;42;46;52;59;56;108;42;51;70;57
ENSG00000223416;0;0;0;0;0;0;0;0;0;0
ENSG00000179571;0;0;0;1;0;0;0;0;0;0
ENSG00000227850;0;0;0;0;0;0;0;0;0;0
ENSG00000235777;0;0;0;0;0;0;0;0;0;0
ENSG00000285532;0;0;0;0;0;0;0;0;0;0
ENSG00000226755;0;0;0;0;0;0;0;0;0;0
ENSG00000232650;0;0;0;0;0;0;0;0;0;0
ENSG00000183508;31;20;66;46;37;151;36;36;17;104
ENSG00000277095;0;0;0;0;0;0;0;0;0;0
ENSG00000234283;5;2;1;2;4;1;0;1;2;1
ENSG00000274927;0;0;0;0;0;0;0;0;0;0
ENSG00000264145;0;0;0;0;0;0;0;0;0;0
ENSG00000238256;0;0;0;0;0;0;0;0;0;0
ENSG00000198765;0;0;0;0;0;0;0;0;0;0
ENSG00000224335;0;0;0;0;0;0;0;0;0;0
ENSG00000277702;24;14;15;13;12;22;14;23;18;14
ENSG00000143398;1258;1275;1008;934;843;2008;1155;1339;1295;1294
ENSG00000196505;235;285;241;229;219;491;284;342;342;328
ENSG00000223489;0;0;0;0;0;0;0;0;0;0
ENSG00000230546;0;0;0;0;0;0;0;0;0;0
ENSG00000213262;0;0;0;0;0;0;0;0;0;0
ENSG00000287015;0;0;0;0;0;0;0;0;0;0
ENSG00000235526;2;0;0;1;2;7;5;2;2;4
ENSG00000228347;0;0;1;0;1;1;0;0;0;0
ENSG00000236012;0;0;0;0;0;0;0;0;0;0
ENSG00000270911;0;0;0;0;0;0;1;0;0;0
ENSG00000134200;0;0;1;0;0;1;0;0;0;1
ENSG00000065183;474;504;391;381;454;983;472;523;570;539
ENSG00000227082;8;4;7;4;7;21;12;6;4;4
ENSG00000226126;0;0;0;0;0;0;0;0;0;0
ENSG00000163393;247;284;182;163;129;296;164;285;227;64
ENSG00000163156;322;316;183;138;166;402;242;296;271;185
ENSG00000143631;16;11;7;7;13;26;0;3;18;11
ENSG00000228453;0;0;0;0;0;0;0;0;0;0
ENSG00000274642;2;0;7;2;0;9;1;2;7;5
ENSG00000237975;29;8;13;13;14;35;0;2;29;17
ENSG00000261168;1;0;2;0;0;1;2;0;0;0
ENSG00000287980;0;0;0;0;0;0;0;0;0;0
ENSG00000229283;0;0;0;0;0;0;0;0;0;0
ENSG00000226172;0;0;0;0;0;0;0;0;0;0
ENSG00000079335;51;57;41;40;27;64;73;47;50;55
ENSG00000143119;0;0;0;0;0;0;1;0;0;0
ENSG00000237278;0;0;0;0;0;0;0;0;0;0
ENSG00000233432;0;0;0;0;0;0;0;0;0;0
ENSG00000227700;0;0;0;0;0;0;0;0;0;0
ENSG00000229911;0;0;0;0;0;0;0;0;0;0
ENSG00000143520;0;0;0;0;0;1;0;0;0;0
ENSG00000171943;218;211;159;131;169;402;200;119;150;201
ENSG00000270719;0;0;0;0;0;0;0;0;0;0
ENSG00000155761;0;0;0;2;2;2;2;0;1;0
ENSG00000230806;0;0;0;0;0;0;1;0;1;0
ENSG00000116830;121;117;172;149;104;206;150;128;90;81
ENSG00000234422;0;0;0;0;0;0;0;0;0;0
ENSG00000227056;0;0;0;0;0;0;0;0;0;0
ENSG00000227091;0;0;0;0;0;0;0;0;0;0
ENSG00000081026;85;69;97;95;98;177;115;85;74;89
ENSG00000224965;0;1;0;0;0;0;1;0;0;0
ENSG00000228127;0;0;0;0;0;0;0;0;1;0
ENSG00000143458;55;48;61;40;42;110;179;39;63;65
ENSG00000230932;0;0;0;0;0;0;0;0;0;0
ENSG00000073754;0;0;0;0;0;0;0;0;0;0
ENSG00000228826;0;0;0;0;0;0;0;0;0;0
ENSG00000233907;0;0;0;0;0;0;0;0;0;0
ENSG00000225036;0;0;0;0;0;0;0;0;0;0
ENSG00000228420;0;0;0;0;0;0;0;0;0;0
ENSG00000233839;0;0;0;0;0;0;0;0;0;0
ENSG00000250890;0;0;0;0;0;0;0;0;0;0
ENSG00000232240;0;0;0;0;0;0;0;0;0;0
ENSG00000230921;0;0;0;0;0;0;0;0;0;0
ENSG00000286151;0;0;0;0;0;0;0;1;0;0
ENSG00000234388;0;0;0;0;0;0;0;0;0;0
ENSG00000271736;0;0;0;0;0;0;0;0;1;0
ENSG00000233717;0;0;0;0;0;0;0;0;0;0
ENSG00000163155;130;150;137;107;117;230;128;162;128;127
ENSG00000241975;4;2;1;2;1;2;2;2;3;4
ENSG00000271143;0;0;0;0;0;0;0;0;0;0
ENSG00000270976;0;0;0;0;0;0;0;0;0;0
ENSG00000228217;0;1;0;0;1;0;1;1;0;0
ENSG00000270342;0;0;0;0;0;0;0;0;0;0
ENSG00000231100;0;0;0;0;0;0;0;0;0;0
ENSG00000116824;0;0;0;0;0;0;0;0;0;0
ENSG00000235887;0;0;0;0;0;0;0;0;0;0
ENSG00000237460;0;0;0;0;0;0;0;0;0;0
ENSG00000236887;0;0;0;0;0;0;0;0;0;0
ENSG00000024526;3;6;7;16;0;0;32;25;7;4
ENSG00000235756;0;0;0;0;0;0;0;0;0;0
ENSG00000173810;0;0;0;0;0;0;0;0;0;0
ENSG00000235005;0;0;0;0;0;0;0;0;0;0
ENSG00000271890;0;0;0;0;0;0;0;0;0;0
ENSG00000227425;0;0;0;0;0;0;0;0;0;0
ENSG00000225279;0;0;3;1;1;3;3;0;2;1
ENSG00000229101;0;0;0;0;0;0;0;0;0;0
ENSG00000239216;0;0;0;0;0;0;0;0;0;0
ENSG00000283360;0;0;0;0;0;0;2;0;0;0
ENSG00000117262;76;81;81;64;58;116;118;112;92;103
ENSG00000227907;0;0;0;0;0;0;0;0;0;0
ENSG00000227970;0;0;0;0;0;0;0;0;0;0
ENSG00000261055;0;0;0;0;0;0;0;0;0;0
ENSG00000231613;0;0;0;0;0;0;0;0;0;0
ENSG00000137947;490;540;329;335;349;667;376;573;475;405
ENSG00000236689;0;0;0;0;0;0;0;0;0;0
ENSG00000233589;0;0;0;0;0;0;1;0;0;0
ENSG00000117586;232;242;98;144;492;863;532;370;398;148
ENSG00000230946;0;0;0;0;0;0;0;0;0;0
ENSG00000226028;0;0;0;0;0;0;0;0;0;0
ENSG00000162728;0;0;0;0;0;0;0;0;0;1
ENSG00000229021;0;0;0;0;0;0;0;0;1;0
ENSG00000203825;0;0;0;0;0;0;0;0;0;0
ENSG00000184371;1181;1134;904;934;858;2649;1703;648;536;457
ENSG00000233449;0;0;0;0;0;0;0;0;0;0
ENSG00000242943;0;0;0;0;0;0;0;0;0;0
ENSG00000233203;1;0;1;0;0;1;1;0;2;2
ENSG00000232499;0;0;0;0;0;3;0;1;0;2
ENSG00000232265;0;0;0;0;0;0;0;0;0;0
ENSG00000163154;0;0;0;0;0;1;0;0;0;0
ENSG00000232995;1;4;3;5;10;13;4;5;9;11
ENSG00000238087;0;0;0;0;0;0;0;0;0;0
ENSG00000227777;0;0;0;0;0;0;0;0;0;0
ENSG00000177173;4;9;6;1;0;2;6;1;1;0
ENSG00000238022;0;0;0;0;0;0;0;0;0;0
ENSG00000231671;0;0;0;0;0;0;0;0;0;0
ENSG00000162729;161;184;167;180;225;511;422;315;213;192
ENSG00000143158;379;427;327;340;421;685;296;513;548;392
ENSG00000271092;8;4;6;4;12;21;15;23;15;11
ENSG00000276118;0;0;0;0;0;0;0;0;0;0
ENSG00000232148;0;0;0;0;0;0;0;0;0;0
ENSG00000278811;1;4;2;0;0;6;3;2;2;3
ENSG00000000460;42;51;33;44;37;87;49;56;52;48
ENSG00000275075;0;0;0;0;0;0;0;0;0;0
ENSG00000135862;16826;15017;19236;17153;8332;25077;21362;13482;13593;21197
ENSG00000232952;2;0;2;3;0;3;1;0;1;1
ENSG00000285922;0;0;0;2;0;6;0;1;1;0
ENSG00000275801;0;0;0;0;0;0;0;0;0;0
ENSG00000143198;990;1048;956;948;891;1685;586;971;1513;1024
ENSG00000143318;2;4;5;3;4;7;0;7;5;6
ENSG00000232212;0;0;0;0;0;0;0;0;0;0
ENSG00000143621;1982;2152;1546;1567;1934;3749;1768;2550;2617;2242
ENSG00000241042;0;0;0;0;0;0;0;0;0;0
ENSG00000260322;0;0;0;0;0;0;0;0;0;0
ENSG00000223495;0;0;0;0;0;0;0;0;0;0
ENSG00000143156;233;253;184;204;191;443;168;315;288;254
ENSG00000198771;1;1;0;0;0;0;0;0;0;0
ENSG00000225462;0;0;0;0;1;0;0;0;0;0
ENSG00000237756;0;1;0;0;0;0;0;0;0;0
ENSG00000213064;545;457;415;483;379;905;673;415;346;504
ENSG00000143179;464;504;415;561;523;1245;591;576;687;485
ENSG00000271187;0;0;0;0;0;0;0;0;0;0
ENSG00000274562;0;0;0;0;0;0;0;0;0;0
ENSG00000143315;313;265;180;189;186;480;337;289;279;243
ENSG00000231175;0;0;0;0;0;0;0;0;0;0
ENSG00000143185;0;0;1;2;0;1;0;0;0;0
ENSG00000272931;1;1;1;1;1;3;1;1;2;0
ENSG00000143190;124;102;86;89;58;174;136;132;105;134
ENSG00000225475;0;0;0;0;0;0;0;0;0;0
ENSG00000232223;0;0;0;0;0;0;0;0;0;0
ENSG00000075945;370;396;322;371;316;682;739;605;489;396
ENSG00000235303;0;0;0;0;0;0;0;0;0;0
ENSG00000234810;1;3;0;0;0;0;0;0;1;1
ENSG00000224468;5;7;5;10;12;9;19;7;7;12
ENSG00000232551;0;0;0;0;0;0;0;0;0;0
ENSG00000092607;0;0;0;0;0;1;0;0;1;1
ENSG00000238270;0;0;0;0;0;0;0;0;0;0
ENSG00000285894;0;0;0;0;0;0;0;0;0;0
ENSG00000236025;0;0;0;0;0;0;0;0;0;0
ENSG00000230704;0;0;0;0;0;0;0;0;0;0
ENSG00000283255;0;0;0;0;0;0;0;0;0;0
ENSG00000227741;5;5;3;3;0;10;4;5;2;10
ENSG00000286754;0;0;0;0;0;0;0;0;0;0
ENSG00000232751;0;0;0;0;0;0;0;0;0;0
ENSG00000117091;0;0;0;0;0;0;0;0;0;0
ENSG00000235378;0;0;0;0;0;0;0;0;0;0
ENSG00000143171;0;0;0;0;0;0;0;0;0;0
ENSG00000275767;0;0;0;0;0;0;0;0;0;0
ENSG00000047410;1130;986;938;734;635;1764;1919;1410;983;1297
ENSG00000231992;0;0;0;0;0;0;0;0;0;0
ENSG00000018625;0;0;2;0;0;3;0;0;0;0
ENSG00000171806;74;65;58;43;56;114;46;91;79;65
ENSG00000287919;0;0;0;0;0;0;0;2;0;0
ENSG00000233882;0;0;0;0;0;0;0;0;0;0
ENSG00000134216;0;0;0;0;0;0;0;0;0;0
ENSG00000230748;0;0;0;0;0;0;0;0;0;0
ENSG00000254154;0;2;2;2;1;2;2;13;2;4
ENSG00000162694;792;847;599;657;797;1797;1170;1190;974;978
ENSG00000238108;0;0;0;0;0;0;0;0;0;0
ENSG00000118197;270;239;228;178;192;385;189;273;360;285
ENSG00000135842;3560;2450;4017;3273;1324;3586;1087;1622;2104;2903
ENSG00000229258;0;0;0;0;0;0;0;0;0;0
ENSG00000287472;0;0;0;0;0;0;0;0;0;0
ENSG00000241318;0;0;0;0;0;0;0;0;0;0
ENSG00000228238;0;1;0;1;1;0;3;1;1;2
ENSG00000232393;0;0;0;0;0;0;0;1;0;0
ENSG00000184155;0;0;0;0;0;0;0;0;0;0
ENSG00000058085;67;132;81;217;103;386;1133;591;133;66
ENSG00000260088;1;0;0;0;0;4;1;0;0;0
ENSG00000116815;221;226;240;193;154;354;274;277;375;205
ENSG00000232917;0;0;0;0;0;0;0;0;0;0
ENSG00000233057;0;0;0;0;0;1;0;0;0;0
ENSG00000143167;0;0;0;0;0;0;0;0;0;0
ENSG00000143184;1;0;0;0;0;0;0;1;0;0
ENSG00000260976;0;0;0;0;0;0;0;0;0;0
ENSG00000235215;0;0;0;0;0;0;0;0;0;0
ENSG00000224691;2;0;3;1;1;3;0;0;2;1
ENSG00000286572;0;0;0;0;0;0;0;0;0;0
ENSG00000235101;0;0;0;0;0;0;0;0;0;0
ENSG00000228215;0;0;0;0;0;0;0;0;0;0
ENSG00000177807;0;0;1;0;0;0;3;0;0;0
ENSG00000233626;0;0;0;0;0;0;1;0;0;0
ENSG00000143228;3;9;1;5;3;5;18;8;5;8
ENSG00000235827;0;0;0;0;0;0;0;0;0;0
ENSG00000231615;0;0;0;0;0;0;2;0;0;0
ENSG00000231714;0;0;0;0;0;0;0;0;0;0
ENSG00000174514;0;5;2;5;3;13;9;5;3;3
ENSG00000143178;26;18;12;12;14;19;31;10;20;10
ENSG00000116833;1;0;0;0;4;7;10;5;0;1
ENSG00000227740;0;1;2;0;0;1;1;0;0;1
ENSG00000000457;160;144;126;146;96;251;148;154;163;152
ENSG00000143507;1022;1096;541;509;677;1592;702;1121;977;612
ENSG00000285638;0;0;0;0;0;0;0;0;0;0
ENSG00000284592;0;0;0;0;0;0;0;0;0;0
ENSG00000230987;0;0;0;0;0;0;0;0;0;0
ENSG00000232527;0;0;0;0;0;0;0;0;0;0
ENSG00000215833;0;0;0;0;0;0;0;0;0;0
ENSG00000228167;0;0;0;0;0;0;0;0;0;0
ENSG00000223344;0;0;0;0;0;0;0;0;0;0
ENSG00000150732;0;0;0;0;0;0;0;0;0;0
ENSG00000157064;26;25;26;9;14;28;84;37;18;14
ENSG00000288139;0;0;0;0;0;0;0;0;0;0
ENSG00000215808;7;4;0;0;1;5;0;8;64;0
ENSG00000059588;262;249;234;240;268;523;332;294;275;267
ENSG00000237379;0;0;0;0;0;0;0;0;0;0
ENSG00000232959;0;0;0;0;0;0;0;0;0;0
ENSG00000122224;0;0;0;0;0;0;0;0;0;0
ENSG00000162782;0;0;0;0;0;0;0;0;0;0
ENSG00000238051;0;0;0;0;0;0;0;0;0;0
ENSG00000233196;0;3;1;0;0;0;0;1;0;1
ENSG00000229220;0;0;0;0;0;0;0;0;0;0
ENSG00000143653;558;574;599;461;516;986;584;669;680;684
ENSG00000158711;439;398;309;337;270;693;517;448;470;468
ENSG00000227747;1;1;1;1;0;1;1;2;1;2
ENSG00000228081;0;0;0;0;0;0;0;0;0;0
ENSG00000228020;0;0;0;0;0;0;0;0;0;0
ENSG00000234975;38;34;16;15;20;62;18;38;24;10
ENSG00000162851;281;246;216;211;239;539;218;333;278;278
ENSG00000271427;1;3;8;0;1;0;0;4;1;2
ENSG00000143353;338;293;263;241;302;674;221;342;410;299
ENSG00000197965;4730;4653;3327;3017;4014;9372;3765;4960;4502;5970
ENSG00000143493;147;148;199;181;107;258;166;188;264;265
ENSG00000230777;0;0;0;0;1;0;0;0;2;1
ENSG00000179397;23;20;22;10;15;29;19;21;13;18
ENSG00000224540;0;0;0;0;0;0;0;0;0;0
ENSG00000117592;4263;4208;3038;3306;3747;7001;4083;5305;4702;3904
ENSG00000186197;1;0;0;2;25;32;1;0;5;0
ENSG00000229067;0;0;0;0;0;0;0;0;0;0
ENSG00000227711;0;0;0;0;0;0;0;0;0;0
ENSG00000261182;0;0;0;0;0;0;0;0;0;0
ENSG00000228879;0;0;0;0;0;0;0;0;0;0
ENSG00000227925;3;6;2;1;15;17;4;7;1;4
ENSG00000162670;1;7;2;6;5;1;1;14;2;1
ENSG00000225712;0;0;0;0;0;0;0;1;0;0
ENSG00000162761;0;0;0;0;0;0;0;0;0;0
ENSG00000143199;1;1;0;1;0;2;2;0;0;1
ENSG00000007908;0;0;0;0;0;0;0;0;0;0
ENSG00000092978;199;189;137;130;142;321;249;187;223;212
ENSG00000143499;506;471;422;493;486;997;389;508;615;418
ENSG00000188404;0;1;0;0;0;0;0;2;0;0
ENSG00000227735;0;0;0;0;0;0;0;0;0;0
ENSG00000143196;13;15;37;83;44;14;6;25;76;2
ENSG00000228504;0;0;0;0;0;0;0;0;0;0
ENSG00000274702;0;0;0;0;0;0;0;0;0;0
ENSG00000226211;0;0;0;0;0;0;0;0;0;0
ENSG00000236942;0;0;0;0;0;0;0;0;0;0
ENSG00000287205;0;0;0;0;0;0;1;2;2;0
ENSG00000203697;0;0;0;0;0;3;0;0;1;1
ENSG00000116574;393;374;257;271;405;1124;308;974;517;425
ENSG00000287929;0;0;0;1;0;0;1;3;0;0
ENSG00000224896;0;0;0;0;0;0;0;0;0;0
ENSG00000121481;415;462;353;296;359;801;336;564;532;472
ENSG00000227940;0;0;0;0;0;0;0;0;0;0
ENSG00000143248;37;31;27;18;16;100;79;30;97;27
ENSG00000162814;12;6;5;8;7;26;8;9;16;13
ENSG00000225172;0;0;0;0;0;0;0;0;0;0
ENSG00000261642;0;0;0;0;0;0;0;0;0;0
ENSG00000228239;0;0;0;0;0;0;0;0;0;0
ENSG00000237283;0;0;0;0;0;0;0;0;0;0
ENSG00000116132;153;256;67;145;223;653;647;771;296;104
ENSG00000238042;2;11;0;2;21;36;3;21;5;6
ENSG00000271475;0;0;0;0;0;0;0;0;0;0
ENSG00000231877;0;0;0;0;0;0;0;0;0;0
ENSG00000116679;5262;4520;1923;1342;1243;2981;2191;2677;2237;1385
ENSG00000228536;0;1;1;1;1;0;2;3;1;0
ENSG00000230550;0;0;0;1;0;0;0;0;0;0
ENSG00000229242;0;0;0;0;0;0;0;0;0;0
ENSG00000228470;0;0;0;0;0;2;0;0;0;0
ENSG00000152092;242;299;116;102;2;38;48;178;75;46
ENSG00000234984;0;0;0;0;0;0;0;0;0;0
ENSG00000231648;0;0;0;0;0;0;0;0;0;0
ENSG00000229983;0;0;0;0;0;0;0;0;0;0
ENSG00000215149;0;0;0;0;0;0;0;0;0;0
ENSG00000225122;0;0;0;0;0;0;0;0;0;0
ENSG00000225920;9;5;2;0;3;7;8;1;4;7
ENSG00000143476;4;7;2;1;3;5;25;12;5;3
ENSG00000121486;319;304;231;183;281;624;352;344;377;360
ENSG00000228437;0;0;0;0;0;0;0;0;0;0
ENSG00000057252;1002;1089;920;802;517;1341;674;1278;1064;771
ENSG00000285718;0;0;0;0;0;0;0;0;0;0
ENSG00000234070;0;0;0;0;0;0;0;0;0;0
ENSG00000233620;0;0;0;0;0;0;0;0;0;0
ENSG00000237783;0;0;0;0;0;0;0;0;0;0
ENSG00000233018;0;0;0;0;0;0;0;0;0;0
ENSG00000224783;0;0;0;0;0;0;0;0;0;0
ENSG00000162852;583;507;387;414;360;966;372;658;396;357
ENSG00000232792;0;0;0;0;0;0;0;0;0;0
ENSG00000273004;11;13;7;2;6;10;3;5;5;6
ENSG00000143842;76;60;75;54;30;66;86;51;43;51
ENSG00000268062;0;0;1;2;0;0;0;0;0;0
ENSG00000237409;1;0;0;0;0;0;0;0;0;0
ENSG00000116962;8745;6945;8082;7216;1749;6034;8413;5670;6029;7967
ENSG00000288078;0;0;0;0;0;0;0;0;0;0
ENSG00000271399;0;0;0;0;0;0;0;0;0;0
ENSG00000229757;0;0;0;0;0;0;0;0;0;1
ENSG00000232679;31;42;15;32;92;159;23;111;42;17
ENSG00000220749;7;17;10;14;14;15;4;26;19;13
ENSG00000181450;46;49;27;28;30;86;77;54;73;49
ENSG00000286285;1;1;0;0;0;0;1;1;1;0
ENSG00000225300;0;0;0;0;0;0;0;0;0;0
ENSG00000223842;0;0;0;0;0;2;2;2;3;2
ENSG00000162753;0;0;0;0;1;0;3;0;1;0
ENSG00000228247;0;0;0;0;0;0;0;0;0;0
ENSG00000231424;0;0;0;0;1;0;1;0;0;0
ENSG00000143355;0;0;0;0;0;0;3;0;0;0
ENSG00000287177;0;0;0;0;0;0;0;0;0;0
ENSG00000237193;0;0;0;0;0;0;0;0;0;0
ENSG00000223490;0;0;0;0;0;2;0;0;0;0
ENSG00000121644;1179;1192;979;985;963;2270;1093;1431;1523;1463
ENSG00000174502;0;0;0;1;0;0;0;0;0;0
ENSG00000224286;0;0;0;0;0;0;5;0;0;0
ENSG00000158715;58;64;58;75;59;155;95;91;69;50
ENSG00000143195;1;1;2;2;0;0;1;0;0;0
ENSG00000162849;1030;1085;961;1087;1037;2766;4011;765;331;820
ENSG00000232824;0;0;0;0;0;0;0;0;0;0
ENSG00000273416;0;0;0;0;1;0;1;0;0;0
ENSG00000282111;0;0;0;0;0;0;0;0;0;0
ENSG00000233410;0;0;0;0;0;0;0;0;0;0
ENSG00000067533;260;237;209;194;174;441;251;333;240;159
ENSG00000228955;0;0;0;0;0;3;0;1;0;3
ENSG00000270443;0;0;0;0;0;0;0;0;0;0
ENSG00000224702;0;0;0;0;0;0;0;0;0;0
ENSG00000271811;0;0;0;0;0;1;0;0;0;1
ENSG00000224278;0;0;0;0;0;0;0;0;0;0
ENSG00000235492;0;0;0;0;0;0;0;0;0;0
ENSG00000287808;1;4;1;3;2;2;3;9;2;2
ENSG00000229840;0;0;0;0;0;0;0;0;0;0
ENSG00000226486;0;0;0;0;0;0;0;0;0;0
ENSG00000227687;0;0;0;0;0;0;0;0;0;0
ENSG00000231814;0;0;0;0;0;0;0;0;0;0
ENSG00000286210;0;0;0;0;0;0;0;0;0;0
ENSG00000287364;0;0;0;0;0;0;2;1;0;0
ENSG00000260698;0;0;1;0;0;0;0;0;1;0
ENSG00000277007;3;1;1;1;0;1;6;1;0;1
ENSG00000229016;0;0;0;0;0;0;0;0;0;0
ENSG00000152104;546;595;563;691;584;1437;1407;579;322;487
ENSG00000236975;0;3;1;0;0;0;1;1;1;0
ENSG00000286541;0;0;0;0;0;0;0;0;0;0
ENSG00000117650;0;2;1;4;0;1;5;7;3;0
ENSG00000235021;0;0;0;0;0;0;0;0;0;0
ENSG00000203724;36;28;43;29;35;75;27;43;44;25
ENSG00000225006;0;0;0;0;0;0;0;0;0;0
ENSG00000287633;0;0;0;0;0;0;0;0;0;0
ENSG00000223375;0;0;0;0;0;0;0;0;0;0
ENSG00000230714;0;0;0;0;0;0;0;0;0;0
ENSG00000261065;0;0;0;0;0;0;0;0;0;0
ENSG00000260855;4;3;2;4;2;4;15;2;0;3
ENSG00000236206;0;0;0;0;0;0;0;0;0;0
ENSG00000168118;709;744;656;525;663;1271;580;781;936;699
ENSG00000173726;3118;3065;2126;2040;2605;5735;3031;3467;3096;2469
ENSG00000282852;0;0;0;0;0;0;0;0;0;0
ENSG00000152382;127;100;108;90;83;179;124;132;133;109
ENSG00000143839;2;1;33;38;5;13;6;5;20;57
ENSG00000232100;0;0;0;0;0;0;0;1;0;0
ENSG00000230547;0;0;0;0;0;0;0;0;0;0
ENSG00000176754;0;0;0;0;0;0;0;0;0;0
ENSG00000227953;3;6;1;4;4;5;5;3;2;0
ENSG00000232215;0;0;0;0;0;0;0;0;0;0
ENSG00000135829;2316;2233;1846;1888;1580;4107;2522;2585;2743;2337
ENSG00000228289;0;0;0;0;0;0;0;0;0;0
ENSG00000134717;1678;1648;1243;1183;1255;2887;1131;1794;1752;1670
ENSG00000232989;0;0;0;0;0;0;0;0;0;0
ENSG00000233537;0;0;0;0;0;0;0;0;0;0
ENSG00000116668;97;91;84;48;77;170;95;117;118;94
ENSG00000278180;0;0;0;0;0;0;0;0;0;0
ENSG00000232341;0;0;0;0;0;1;0;0;0;0
ENSG00000287676;1;0;1;2;3;2;5;3;1;0
ENSG00000236792;0;0;0;0;0;1;0;0;0;0
ENSG00000143207;647;599;478;443;486;1005;572;663;679;686
ENSG00000270859;0;0;0;0;0;0;0;0;0;0
ENSG00000238224;0;0;0;0;0;0;0;0;0;0
ENSG00000286775;0;0;0;0;0;0;0;0;0;0
ENSG00000237492;0;0;0;0;0;0;0;0;0;0
ENSG00000230404;0;0;0;0;0;0;0;0;0;0
ENSG00000236230;2;1;4;1;1;2;0;5;3;1
ENSG00000026751;0;0;0;0;0;1;7;0;1;0
ENSG00000150681;2;0;1;0;0;6;5;8;2;1
ENSG00000116906;828;747;755;707;614;1326;719;802;870;794
ENSG00000092969;135;142;55;69;139;377;582;189;124;121
ENSG00000157181;671;665;498;392;423;984;571;894;636;562
ENSG00000250762;1;0;0;0;0;2;0;1;1;1
ENSG00000236720;0;0;0;0;0;0;0;0;0;0
ENSG00000227421;0;0;0;0;0;0;0;0;1;0
ENSG00000227240;1;0;0;0;0;0;0;0;0;0
ENSG00000076258;31;39;28;32;22;47;24;30;37;28
ENSG00000286073;0;0;0;0;0;0;0;0;0;0
ENSG00000231084;9;8;6;7;9;20;3;2;8;11
ENSG00000117697;341;365;289;302;344;700;299;393;459;383
ENSG00000235083;0;0;0;1;0;0;0;1;0;0
ENSG00000162669;0;3;4;1;0;1;1;3;4;6
ENSG00000132681;4;3;3;2;0;2;0;1;6;0
ENSG00000225904;0;0;0;0;0;0;0;0;0;0
ENSG00000270920;0;0;0;0;0;0;0;0;0;0
ENSG00000143641;3383;3544;3077;3436;3841;8661;5199;3379;3240;4235
ENSG00000227630;0;0;0;0;1;0;0;1;0;0
ENSG00000228830;0;0;0;0;0;0;0;0;0;0
ENSG00000010932;0;0;0;3;0;0;0;1;0;0
ENSG00000282849;2;3;3;9;5;18;19;7;2;0
