Geneid;B1;S1;B2;S2;B3;S3;B4;S4;B6;S6;B7;S7
ENSG00000237954;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000171492;581;379;274;332;304;521;472;711;371;343;343;462
ENSG00000233129;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000170989;264;268;189;225;212;253;303;499;65;88;184;244
ENSG00000233557;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000237897;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000116299;22;13;33;25;36;57;39;52;18;51;35;35
ENSG00000137962;382;461;233;311;305;430;708;1053;864;323;426;1103
ENSG00000286692;0;0;0;0;0;1;0;0;0;0;0;0
ENSG00000260464;7;6;4;3;4;2;5;4;1;1;1;1
ENSG00000237435;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000231996;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000273204;0;0;0;0;1;0;0;0;3;0;2;1
ENSG00000079739;1091;816;851;825;869;1329;943;1554;831;956;926;692
ENSG00000117154;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000162377;288;227;221;265;203;338;268;383;248;181;207;271
ENSG00000224613;0;0;3;0;0;2;1;0;0;0;0;0
ENSG00000215871;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000287372;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000232542;0;0;0;0;0;0;0;0;0;0;1;0
ENSG00000116774;1169;397;3446;2817;2742;4941;1831;3711;379;2868;1524;882
ENSG00000287756;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000284652;0;1;1;0;0;1;1;1;0;4;2;0
ENSG00000023909;314;250;292;309;195;368;272;387;281;437;174;339
ENSG00000069702;78;43;125;127;99;169;58;118;82;88;68;81
ENSG00000232185;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000228399;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000236776;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000224685;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000287076;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000237480;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000271252;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000230427;0;1;0;0;0;0;0;0;0;0;0;0
ENSG00000235794;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000286758;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000237337;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000233983;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000198198;324;227;395;355;237;283;241;303;277;316;319;305
ENSG00000230402;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000116793;347;239;264;215;215;300;276;387;356;276;275;336
ENSG00000232918;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000183298;0;0;2;2;0;3;1;3;1;0;0;0
ENSG00000234332;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000117525;240;1561;299;463;611;825;1300;2476;682;444;186;353
ENSG00000225079;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000224238;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000229537;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000162699;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000162692;598;370;45;40;255;286;486;613;1350;138;196;475
ENSG00000203914;0;0;2;0;0;0;0;0;0;0;0;0
ENSG00000270457;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000203858;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000231987;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000228057;1;4;3;2;1;1;2;2;2;3;1;3
ENSG00000224445;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000229842;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000270631;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000229201;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000181656;1;1;0;0;0;1;2;2;1;2;4;0
ENSG00000122481;17;15;16;19;10;12;23;21;29;19;11;14
ENSG00000198162;1255;1044;968;1082;955;1394;1150;1836;1130;932;810;1212
ENSG00000238198;1;0;2;1;0;4;0;4;0;0;4;2
ENSG00000171517;8;1;0;0;14;4;4;16;1;4;2;10
ENSG00000228852;0;0;0;2;3;0;2;5;0;0;0;2
ENSG00000203864;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000233482;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000230250;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000232878;1;0;0;0;0;0;2;0;0;0;0;0
ENSG00000143079;1000;873;636;775;495;773;639;1082;834;735;799;951
ENSG00000232450;1;3;3;4;5;3;4;7;0;2;5;0
ENSG00000223575;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000230768;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000235202;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000272715;0;1;0;0;0;0;1;0;0;0;0;0
ENSG00000235038;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000173947;4;3;9;1;0;4;3;5;2;6;0;14
ENSG00000230434;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000230718;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000134198;89;153;149;162;201;230;111;180;385;85;75;88
ENSG00000235595;2;0;0;0;0;0;0;0;0;2;0;0
ENSG00000226053;11;2;5;7;3;6;9;13;6;2;3;8
ENSG00000226128;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000198799;181;157;163;202;142;193;130;234;155;130;170;145
ENSG00000279513;1;0;0;0;0;0;0;2;0;1;3;0
ENSG00000117620;238;240;204;195;151;260;260;400;199;249;143;183
ENSG00000223906;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000162688;410;334;338;348;285;464;312;452;353;301;261;357
ENSG00000197106;20;84;3;9;7;3;16;36;50;21;11;8
ENSG00000259946;3;1;1;3;1;2;2;3;1;0;1;0
ENSG00000236137;0;0;0;0;0;1;2;3;0;0;1;1
ENSG00000203859;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000228086;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000213421;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000234020;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000236804;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000231072;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000273406;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000185946;46;53;53;45;37;66;72;103;36;38;43;52
ENSG00000162627;559;420;353;353;382;632;636;994;392;390;355;533
ENSG00000226715;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000162695;746;689;615;617;571;876;649;1029;624;742;425;653
ENSG00000265808;2069;1791;1715;1934;1603;2646;2038;3347;2179;2294;1356;1854
ENSG00000225923;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000134247;2010;1811;1806;2395;1569;2036;1545;2841;508;2656;2470;1315
ENSG00000187481;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000162664;421;234;323;416;294;536;370;566;277;219;212;259
ENSG00000236866;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000134253;32;38;24;20;45;55;32;62;17;21;41;31
ENSG00000223416;0;0;0;0;0;0;0;1;0;0;0;0
ENSG00000179571;1;0;0;0;0;0;0;0;0;0;1;0
ENSG00000227850;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000235777;0;0;0;0;0;0;0;1;1;0;0;0
ENSG00000285532;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000226755;1;0;0;0;0;0;0;0;0;0;0;0
ENSG00000232650;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000183508;44;11;54;62;33;51;42;46;34;60;27;55
ENSG00000277095;0;0;0;3;0;0;2;1;1;0;3;0
ENSG00000234283;0;0;3;0;0;0;0;0;0;0;0;0
ENSG00000274927;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000264145;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000238256;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000198765;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000224335;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000277702;14;10;12;4;6;19;28;16;13;4;12;12
ENSG00000143398;1458;1128;1195;1321;1193;1664;1372;2316;1070;1189;1218;1295
ENSG00000196505;209;160;134;159;111;195;143;235;187;179;97;190
ENSG00000223489;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000230546;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000213262;0;0;0;0;0;0;0;0;0;2;0;0
ENSG00000287015;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000235526;3;2;0;3;0;0;1;4;3;2;0;0
ENSG00000228347;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000236012;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000270911;1;0;0;0;0;0;0;0;0;0;0;0
ENSG00000134200;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000065183;675;466;373;468;447;640;531;858;486;392;460;627
ENSG00000227082;1;0;2;2;0;5;1;2;1;3;1;1
ENSG00000226126;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000163393;26;41;30;55;22;38;17;35;28;42;14;7
ENSG00000163156;278;199;235;247;252;375;296;470;236;199;317;220
ENSG00000143631;65;40;44;45;17;34;62;78;3;13;118;29
ENSG00000228453;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000274642;0;2;2;4;0;2;1;7;0;0;3;3
ENSG00000237975;21;10;25;20;8;17;32;30;0;5;22;8
ENSG00000261168;0;3;1;0;0;1;0;2;0;0;2;1
ENSG00000287980;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000229283;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000226172;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000079335;58;40;21;24;36;45;58;70;42;30;37;24
ENSG00000143119;0;0;0;1;0;0;0;0;0;0;0;0
ENSG00000237278;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000233432;0;1;0;0;0;0;0;0;0;0;0;0
ENSG00000227700;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000229911;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000143520;0;0;0;0;0;0;2;0;0;0;0;0
ENSG00000171943;191;117;266;261;123;159;138;201;155;116;88;190
ENSG00000270719;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000155761;1;1;2;0;3;5;0;1;0;1;0;0
ENSG00000230806;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000116830;385;215;150;219;188;269;244;393;152;105;250;302
ENSG00000234422;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000227056;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000227091;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000081026;225;184;181;198;129;171;163;253;181;150;160;189
ENSG00000224965;0;0;0;0;2;0;0;0;0;0;0;0
ENSG00000228127;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000143458;134;75;96;91;54;117;70;134;129;90;80;92
ENSG00000230932;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000073754;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000228826;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000233907;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000225036;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000228420;0;0;0;0;0;1;0;0;0;0;0;0
ENSG00000233839;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000250890;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000232240;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000230921;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000286151;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000234388;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000271736;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000233717;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000163155;98;96;73;91;92;83;69;149;76;65;81;53
ENSG00000241975;2;1;1;3;0;4;6;5;1;1;0;3
ENSG00000271143;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000270976;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000228217;1;0;0;2;0;3;0;1;0;0;0;0
ENSG00000270342;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000231100;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000116824;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000235887;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000237460;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000236887;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000024526;519;258;99;279;218;327;343;619;178;77;188;377
ENSG00000235756;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000173810;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000235005;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000271890;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000227425;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000225279;7;0;0;1;0;1;2;1;12;0;1;0
ENSG00000229101;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000239216;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000283360;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000117262;59;42;29;51;60;79;57;72;66;56;52;57
ENSG00000227907;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000227970;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000261055;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000231613;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000137947;180;160;142;155;164;311;205;316;168;133;163;189
ENSG00000236689;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000233589;1;0;0;0;1;1;3;0;0;0;0;0
ENSG00000117586;106;96;29;27;56;62;155;205;911;131;124;374
ENSG00000230946;0;0;0;0;0;0;1;0;0;0;0;0
ENSG00000226028;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000162728;0;0;0;1;0;0;0;0;0;1;6;0
ENSG00000229021;0;0;0;0;0;2;0;0;0;0;0;0
ENSG00000203825;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000184371;489;234;425;415;444;561;412;621;422;686;759;675
ENSG00000233449;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000242943;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000233203;2;0;0;0;1;2;1;2;2;0;0;0
ENSG00000232499;1;1;1;0;0;1;2;0;0;0;0;0
ENSG00000232265;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000163154;0;0;0;0;0;0;0;2;0;0;1;0
ENSG00000232995;1;2;6;4;3;5;1;9;1;0;7;2
ENSG00000238087;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000227777;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000177173;6;2;6;3;1;3;5;1;1;0;0;0
ENSG00000238022;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000231671;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000162729;291;351;224;253;314;344;316;543;354;324;425;198
ENSG00000143158;162;157;107;108;141;226;184;243;222;126;105;222
ENSG00000271092;4;2;6;1;4;2;0;5;6;5;0;2
ENSG00000276118;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000232148;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000278811;0;5;5;3;2;2;2;14;0;0;0;1
ENSG00000000460;80;63;26;32;54;75;74;143;47;27;49;81
ENSG00000275075;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000135862;8209;6502;12947;12731;9489;13954;9774;15124;12196;8888;8689;10520
ENSG00000232952;0;0;0;2;0;0;0;0;0;0;0;0
ENSG00000285922;0;2;2;0;0;1;5;2;0;0;2;2
ENSG00000275801;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000143198;554;524;430;414;525;756;522;945;505;421;606;558
ENSG00000143318;4;4;0;4;1;0;2;4;1;2;5;6
ENSG00000232212;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000143621;1944;1409;1319;1511;1649;2659;1917;3392;1247;1208;1835;1810
ENSG00000241042;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000260322;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000223495;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000143156;145;89;129;112;141;218;121;247;100;104;107;143
ENSG00000198771;1;0;0;0;2;0;0;0;2;0;0;0
ENSG00000225462;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000237756;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000213064;856;777;514;617;331;530;584;923;678;639;631;963
ENSG00000143179;440;318;256;322;315;531;432;690;464;267;498;578
ENSG00000271187;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000274562;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000143315;242;157;238;229;205;278;215;369;215;182;161;202
ENSG00000231175;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000143185;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000272931;1;0;1;1;0;3;2;2;2;1;0;4
ENSG00000143190;222;169;154;222;93;114;118;192;167;164;170;212
ENSG00000225475;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000232223;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000075945;247;202;202;229;211;332;203;408;308;234;199;257
ENSG00000235303;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000234810;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000224468;5;5;9;4;0;8;11;6;0;5;0;3
ENSG00000232551;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000092607;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000238270;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000285894;0;0;0;0;0;0;0;0;0;0;0;2
ENSG00000236025;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000230704;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000283255;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000227741;5;2;5;0;6;5;13;14;2;5;4;6
ENSG00000286754;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000232751;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000117091;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000235378;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000143171;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000275767;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000047410;1945;1283;1436;1595;1042;1530;1329;1937;1363;1086;1548;1229
ENSG00000231992;0;1;0;0;0;0;0;0;0;0;0;0
ENSG00000018625;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000171806;34;23;36;38;18;49;26;55;24;26;16;28
ENSG00000287919;0;0;5;0;0;0;0;0;0;1;0;0
ENSG00000233882;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000134216;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000230748;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000254154;0;1;0;2;1;0;1;1;0;1;0;0
ENSG00000162694;498;334;393;359;398;659;483;802;309;309;284;359
ENSG00000238108;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000118197;91;87;67;128;59;112;73;125;106;96;93;92
ENSG00000135842;834;471;2107;2334;643;1131;468;812;1678;1932;1038;1754
ENSG00000229258;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000287472;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000241318;0;0;0;0;0;0;0;0;0;0;0;1
ENSG00000228238;0;3;1;0;0;2;1;0;1;0;1;0
ENSG00000232393;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000184155;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000058085;247;9242;85;181;603;638;710;1221;637;620;328;211
ENSG00000260088;0;1;0;0;0;0;0;3;0;0;1;0
ENSG00000116815;96;73;62;61;57;119;84;173;104;65;68;76
ENSG00000232917;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000233057;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000143167;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000143184;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000260976;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000235215;0;0;0;0;1;1;0;0;0;0;0;0
ENSG00000224691;2;0;1;0;0;0;1;0;0;0;0;0
ENSG00000286572;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000235101;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000228215;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000177807;0;0;0;1;0;0;0;0;0;2;0;0
ENSG00000233626;0;1;0;0;0;0;0;2;0;0;0;0
ENSG00000143228;191;139;37;97;102;132;144;280;101;38;157;200
ENSG00000235827;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000231615;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000231714;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000174514;0;3;0;1;7;0;3;2;0;3;1;7
ENSG00000143178;1;4;3;10;2;5;9;5;8;11;12;15
ENSG00000116833;0;0;0;0;0;1;0;1;1;4;1;0
ENSG00000227740;0;2;1;0;0;1;1;2;0;0;0;0
ENSG00000000457;79;58;85;65;49;99;66;176;55;87;73;69
ENSG00000143507;158;134;117;114;150;221;211;356;202;160;143;170
ENSG00000285638;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000284592;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000230987;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000232527;0;0;0;0;0;1;0;2;0;0;0;0
ENSG00000215833;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000228167;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000223344;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000150732;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000157064;10;14;11;16;14;17;14;26;47;4;5;7
ENSG00000288139;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000215808;2;0;2;0;0;0;1;4;0;1;6;1
ENSG00000059588;162;112;153;160;141;212;179;246;139;88;118;181
ENSG00000237379;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000232959;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000122224;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000162782;0;2;0;0;0;0;0;0;0;0;0;0
ENSG00000238051;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000233196;0;0;0;0;0;1;0;0;0;0;0;0
ENSG00000229220;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000143653;416;300;256;290;302;549;368;553;388;234;305;438
ENSG00000158711;743;522;473;501;394;525;477;689;600;462;400;588
ENSG00000227747;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000228081;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000228020;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000234975;2;5;3;1;5;7;1;9;7;13;1;5
ENSG00000162851;251;169;153;172;195;305;193;329;194;159;192;236
ENSG00000271427;0;0;1;0;1;0;0;0;0;0;0;0
ENSG00000143353;144;74;77;84;128;165;101;212;121;83;67;134
ENSG00000197965;1998;2185;1771;2018;1687;2759;2270;3338;2089;3144;2035;2266
ENSG00000143493;282;202;208;241;225;356;253;311;279;153;172;256
ENSG00000230777;0;1;0;0;0;2;2;0;0;0;0;0
ENSG00000179397;4;2;8;2;0;4;4;3;1;3;1;0
ENSG00000224540;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000117592;3240;3374;2092;3167;2889;4228;3745;6362;3280;2721;2716;3693
ENSG00000186197;22;8;4;2;0;0;13;25;0;6;8;0
ENSG00000229067;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000227711;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000261182;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000228879;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000227925;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000162670;8;6;1;1;2;1;3;2;0;7;3;0
ENSG00000225712;0;0;0;1;0;0;0;0;0;0;0;0
ENSG00000162761;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000143199;0;0;0;0;0;0;0;0;1;0;0;0
ENSG00000007908;5;41;0;0;2;2;16;28;82;0;6;1
ENSG00000092978;157;123;119;130;126;197;152;241;123;132;93;134
ENSG00000143499;255;280;141;189;242;360;290;469;266;215;234;259
ENSG00000188404;2;0;2;1;2;0;0;0;0;0;0;0
ENSG00000227735;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000143196;0;0;0;0;0;0;0;0;0;2;0;0
ENSG00000228504;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000274702;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000226211;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000236942;0;0;0;0;1;0;1;0;0;0;0;0
ENSG00000287205;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000203697;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000116574;222;127;209;179;172;299;159;257;34;225;109;74
ENSG00000287929;0;3;0;0;1;2;0;2;1;1;1;0
ENSG00000224896;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000121481;272;192;219;253;222;381;290;332;229;287;161;258
ENSG00000227940;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000143248;263;275;198;336;65;90;137;135;1656;69;947;1217
ENSG00000162814;7;2;10;1;2;4;6;9;5;6;0;1
ENSG00000225172;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000261642;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000228239;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000237283;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000116132;678;214;501;383;426;880;330;711;572;502;511;385
ENSG00000238042;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000271475;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000231877;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000116679;1450;2555;1219;1405;817;1210;925;1955;1133;1476;666;651
ENSG00000228536;9;3;2;3;4;8;0;4;0;0;3;0
ENSG00000230550;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000229242;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000228470;1;0;0;0;2;1;0;0;0;0;0;1
ENSG00000152092;8;5;30;27;12;18;16;80;0;32;16;10
ENSG00000234984;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000231648;0;2;0;0;1;0;0;0;0;0;0;0
ENSG00000229983;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000215149;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000225122;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000225920;4;2;5;5;1;0;0;3;1;0;1;2
ENSG00000143476;214;159;19;114;92;124;152;259;148;56;170;178
ENSG00000121486;232;175;213;203;212;313;164;332;217;154;181;231
ENSG00000228437;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000057252;814;861;453;618;626;803;840;1442;931;660;717;829
ENSG00000285718;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000234070;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000233620;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000237783;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000233018;0;0;0;0;0;0;0;0;0;0;0;0
ENSG00000224783;0;0;0;0;0;0;0;0;0;0;0;0
